ts,x,y,longitude,latitude,motion_score,diary_label
2000-01-12 04:12:39+01:00,2854660.5586493025,1923770.6018404355,-6.960636803616668,38.92384853221845,4.307732541758444,trip
2000-01-12 04:12:49+01:00,2854672.6877383194,1923783.9744254693,-6.960530945486967,38.92399070069808,4.469874457610013,trip
2000-01-12 04:12:59+01:00,2854682.0656556506,1923785.3918614811,-6.96042857329158,38.92402200058293,4.311552151596083,trip
2000-01-12 04:13:09+01:00,2854691.846110883,1923794.312867805,-6.960338928770358,38.92412023027279,4.298285138197099,trip
2000-01-12 04:13:19+01:00,2854703.780216656,1923804.4569675608,-6.960227838891703,38.92423355746197,4.324906119762135,trip
2000-01-12 04:13:29+01:00,2854707.9694789667,1923823.420401285,-6.960224276105376,38.924409068260566,4.304053680795963,trip
2000-01-12 04:13:39+01:00,2854715.459598956,1923839.050428198,-6.960175863605504,38.924561824975456,4.051049965234912,trip
2000-01-12 04:13:49+01:00,2854725.539098266,1923841.3978313887,-6.960067727116506,38.92460272663443,4.105123071311581,trip
2000-01-12 04:13:59+01:00,2854733.826399872,1923854.6895213455,-6.9600049552982695,38.92473647634783,3.926917732367942,trip
2000-01-12 04:14:09+01:00,2854745.580683804,1923853.1765572608,-6.959869072715271,38.92474671867872,3.8425347533395033,trip
2000-01-12 04:14:19+01:00,2854761.923312085,1923858.2173118745,-6.959696582808499,38.92482391562368,3.828191270040644,trip
2000-01-12 04:14:29+01:00,2854774.695140099,1923848.681976373,-6.959530783269407,38.92476550387829,3.8677691705546193,trip
2000-01-12 04:14:39+01:00,2854788.960398631,1923837.7453333733,-6.959344938237092,38.924697738445154,3.900746865844276,trip
2000-01-12 04:14:49+01:00,2854804.6025017286,1923840.9260724108,-6.9591760599751,38.92475713875325,3.912823743802204,trip
2000-01-12 04:14:59+01:00,2854819.470740537,1923851.3642880295,-6.959032593276705,38.92487894091644,3.933754620899545,trip
2000-01-12 04:15:09+01:00,2854827.07814574,1923876.230684824,-6.959004103981748,38.925113324771466,3.8437716567038542,trip
2000-01-12 04:15:19+01:00,2854839.006722671,1923892.190190396,-6.958906450509987,38.92527788570294,3.8044097451767183,trip
2000-01-12 04:15:29+01:00,2854849.3811822445,1923894.7117429825,-6.958795390339506,38.92532091214225,3.799087346945355,trip
2000-01-12 04:15:39+01:00,2854859.072803993,1923903.1181841097,-6.958705559081898,38.92541442771417,3.6727950802005727,trip
2000-01-12 04:15:49+01:00,2854876.435534621,1923904.9351489905,-6.958514159800087,38.92546525977915,3.6593590538623406,trip
2000-01-12 04:15:59+01:00,2854886.718757924,1923916.1093574497,-6.95842403080866,38.92558435160115,3.650688853355276,trip
2000-01-12 04:16:09+01:00,2854893.483174222,1923918.2223530083,-6.958352694798428,38.925616537452086,3.588460982501886,trip
2000-01-12 04:16:19+01:00,2854914.7152536497,1923875.2992833669,-6.958014794402943,38.925280870600936,3.824216951780726,trip
2000-01-12 04:16:25+01:00,2854915.3267245963,1923863.095663539,-6.9579798351733615,38.925174556104096,3.804125189633929,trip
2000-01-12 04:16:29+01:00,2854924.1965559693,1923882.9889701828,-6.957925682512789,38.92536764752596,3.734651995520269,trip
2000-01-12 04:16:39+01:00,2854935.7916848566,1923902.3306966587,-6.9578395622168605,38.92556134354432,3.5917341925082047,trip
2000-01-12 04:16:49+01:00,2854946.8802110003,1923916.897281064,-6.957748164053887,38.925711944011766,3.5454473457535447,trip
2000-01-12 04:16:59+01:00,2854954.235771248,1923921.57960013,-6.957676078832412,38.92576795623657,3.149801173237555,trip
2000-01-12 04:17:09+01:00,2854969.7544590137,1923928.250640316,-6.957516615407314,38.92585786344429,2.9958596005174463,trip
2000-01-12 04:17:19+01:00,2854990.152310584,1923890.9124530752,-6.957200961144931,38.92556973592086,2.763155994184421,trip
2000-01-12 04:18:09+01:00,2854993.193924508,1923888.3230082192,-6.95716074318803,38.92555301655511,3.0649257440149733,trip
2000-01-12 04:18:39+01:00,2854995.539762246,1923885.8800209924,-6.957128699592969,38.92553619254265,3.967211028356928,trip
2000-01-12 04:18:49+01:00,2855003.138721324,1923886.2736632416,-6.9570440077051305,38.92555489962834,4.275939320380707,trip
2000-01-12 04:18:59+01:00,2855014.323998616,1923885.2628732647,-6.956915687825096,38.92556842205892,4.367989345199253,trip
2000-01-12 04:19:09+01:00,2855025.204572602,1923883.3475996088,-6.956788719775075,38.92557336278578,4.261650767553232,trip
2000-01-12 04:19:19+01:00,2855037.5803429023,1923884.5503967537,-6.956652081146856,38.92560877876767,4.189132052109905,trip
2000-01-12 04:19:29+01:00,2855041.4937179685,1923894.1637129388,-6.95663011100443,38.92570134088004,4.056278351262763,trip
2000-01-12 04:19:39+01:00,2855046.3704796326,1923886.6584529525,-6.956557914492223,38.92564498186136,3.96147402342707,trip
2000-01-12 04:19:49+01:00,2855049.860391333,1923877.5774098688,-6.956497715684937,38.92557195563897,3.954103441745762,trip
2000-01-12 04:19:59+01:00,2855071.0432517184,1923852.6852523373,-6.956201851198872,38.925395076045945,3.7118240715276034,trip
2000-01-12 04:20:59+01:00,2855079.4060416548,1923853.000512157,-6.9561083749327866,38.92541462321184,1.790800806241441,trip
2000-01-12 04:21:19+01:00,2855082.6771330666,1923850.50836305,-6.956065796248832,38.92539922090447,1.891803699439874,trip
2000-01-12 04:21:29+01:00,2855088.1652471866,1923839.8336887052,-6.955979424517532,38.92531615756858,2.378433288962795,trip
2000-01-12 04:22:29+01:00,2855078.8675449346,1923833.782401373,-6.956070238978258,38.925244188509,2.5836891608854686,stop
2000-01-12 04:22:39+01:00,2855071.546973912,1923840.081687396,-6.956167188662818,38.92528502030184,2.6936680620199205,stop
2000-01-12 04:22:49+01:00,2855080.854155593,1923831.6699900636,-6.9560430026197375,38.92522955691008,2.655080749668123,stop
2000-01-12 04:22:59+01:00,2855080.371358946,1923825.909458954,-6.956035191824177,38.92517782552227,2.821895244684788,stop
2000-01-12 04:23:09+01:00,2855084.9824004434,1923809.099591333,-6.955944589323965,38.92503893850246,3.3830889045552937,stop
2000-01-12 04:23:19+01:00,2855085.765397117,1923798.0559763552,-6.955910369522675,38.92494318927547,3.446358576290117,stop
2000-01-12 04:23:29+01:00,2855084.219102697,1923794.035863249,-6.9559185413197,38.92490466239413,2.9499787394614216,stop
2000-01-12 04:23:39+01:00,2855086.256468115,1923790.3947972392,-6.9558872176064215,38.92487666159517,2.8308940933273954,stop
2000-01-12 04:23:49+01:00,2855083.778300754,1923790.6401865364,-6.9559156967269935,38.92487385490472,2.7940730541602936,stop
2000-01-12 04:24:39+01:00,2855083.252905628,1923792.96291082,-6.955926957080119,38.92489326986732,2.9856426185501515,stop
2000-01-12 04:24:59+01:00,2855089.3040858926,1923798.24735082,-6.955870948900014,38.92495197135867,3.46391559014682,stop
2000-01-12 04:25:09+01:00,2855094.081736126,1923802.2661710137,-6.955826375182461,38.9249969662131,3.341502701008767,trip
2000-01-12 04:25:19+01:00,2855108.3462416376,1923805.2723039845,-6.955672609523547,38.92505205946663,3.387339994687194,trip
2000-01-12 04:25:29+01:00,2855120.9966855203,1923811.704811746,-6.955544905311388,38.92513411025024,3.4095997288280424,trip
2000-01-12 04:25:39+01:00,2855135.121085405,1923813.486404353,-6.955389901022784,38.9251781311448,3.3511742778965985,trip
2000-01-12 04:25:59+01:00,2855149.9571074164,1923820.1262941456,-6.955238054121353,38.92526639134447,3.0888817701772915,trip
2000-01-12 04:26:09+01:00,2855150.8986273864,1923819.4713442328,-6.955225942204822,38.925262507568455,3.0529053785496427,trip
2000-01-12 04:26:19+01:00,2855162.820905084,1923821.1485482936,-6.955095502859367,38.92530119265111,2.8928104863075137,trip
2000-01-12 04:26:29+01:00,2855178.696150498,1923825.9420844596,-6.954927702803217,38.92537526548762,2.838245379352482,trip
2000-01-12 04:26:39+01:00,2855187.0376870693,1923827.601704564,-6.95483755748452,38.925406615698,2.6978204540677906,trip
2000-01-12 04:26:49+01:00,2855193.85222464,1923832.0033553373,-6.95477091901095,38.92545906772713,2.567492410606432,trip
2000-01-12 04:27:59+01:00,2855205.4206410698,1923837.291491497,-6.954652769612025,38.92552886331116,1.6570768493323174,trip
2000-01-12 04:28:09+01:00,2855205.4211563063,1923837.2927844436,-6.954652766781744,38.92552887573805,1.9320404614118245,trip
2000-01-12 04:29:19+01:00,2855210.344971995,1923839.448664624,-6.954602261067074,38.92555774632199,2.576733020271136,stop
2000-01-12 04:29:39+01:00,2855210.174118256,1923834.8601010493,-6.954593632772993,38.92551696796804,2.3597264370466204,stop
2000-01-12 04:29:49+01:00,2855213.6241157725,1923833.465524501,-6.954551563349686,38.92551159581839,2.469935661438383,trip
2000-01-12 04:29:59+01:00,2855218.898480344,1923833.828038651,-6.954492984490512,38.92552536551948,2.614788967786052,trip
2000-01-12 04:30:39+01:00,2855233.3397483444,1923836.5030040853,-6.954336463973376,38.925577892734005,2.24345833550398,trip
